Petfinder-ID,Name,Size,Gender,Age,Color,Breed
69784410,Sweet Potato,Small,Female,Baby,White,Parson Russell Terrier
69784411,Butterball,Small,Male,Baby,White,Parson Russell Terrier
69784412,Tater,Small,Male,Baby,White,Parson Russell Terrier
69784413,Marshmallow,Small,Female,Baby,White,Parson Russell Terrier
69784414,Wishbone,Small,Male,Baby,White,Parson Russell Terrier
69784415,Biscuit,Small,Male,Baby,White,Parson Russell Terrier
69784419,Daisy,Medium,Female,Young,Gray,Bull Terrier
69784420,Daisy,Medium,Female,Young,Gray,Bull Terrier
69784421,Daisy,Medium,Female,Young,Gray,Bull Terrier
69784457,PIPER,Small,Female,Young,Yellow,Parson Russell Terrier
69784468,SCOUT,Large,Male,Young,Black,Australian Shepherd
69784471,Rupert ,Medium,Male,Young,,Staffordshire Bull Terrier
69784473,Rupert ,Medium,Male,Young,,Staffordshire Bull Terrier
69784474,Rupert ,Medium,Male,Young,,Staffordshire Bull Terrier
69784475,Rupert ,Medium,Male,Young,,Staffordshire Bull Terrier
69784476,Rupert ,Medium,Male,Young,,Staffordshire Bull Terrier
69784477,Rupert ,Medium,Male,Young,,Staffordshire Bull Terrier
69784484,FLOR,Medium,Female,Young,,Belgian Sheepdog
69784486,ROJO,Medium,Male,Young,,Bull Terrier
69784490,HOLLY,Medium,Female,Young,,Siberian Husky
69784491,BELLA,Medium,Female,Adult,,Beagle
69784503,Grizzly TAF,Small,Male,Baby,Black,Parson Russell Terrier
69784504,Bear TAF,Small,Male,Baby,Black,Parson Russell Terrier
69784530,LUNA BELL,Medium,Female,Adult,Brindle,Bull Terrier
69784532,Chester,Medium,Male,Young,Bicolor,Australian Shepherd
69784533,Chester,Medium,Male,Young,Bicolor,Australian Shepherd
69784535,Chester,Medium,Male,Young,Bicolor,Australian Shepherd
69784536,Chester,Medium,Male,Young,Bicolor,Australian Shepherd
69784538,Bella,Large,Female,Adult,Black,Australian Shepherd
69784539,Momma,Medium,Female,Young,White,Bull Terrier
69784540,Amy TAF,Small,Female,Baby,Yellow,Parson Russell Terrier
69784541,Tessa TAF,Small,Female,Baby,Yellow,Parson Russell Terrier
69784542,Jolene TAF,Small,Female,Baby,Black,Parson Russell Terrier
69784543,Blue,Medium,Male,Baby,White,Bull Terrier
69784547,Maggie Pie,Small,Female,Baby,Tricolor,Beagle
69784552,Smalls,Medium,Male,Young,Black,American Staffordshire Terrier
69784554,Lotus,Small,Female,Baby,White,Chihuahua
69784556,Barney,Medium,Male,Young,,Labrador Retriever
69784563,Tigris,Small,Female,Young,,Shih Tzu
69784565,Haymitch,Small,Male,Adult,,Shih Tzu
69784571,Vader Deuce,Small,Male,Senior,,Pug
69784572,Meatloaf *Special Needs*,Small,Male,Senior,,Pug
69784574,Connie A046261,Medium,Female,Young,,Staffordshire Bull Terrier
69784584,Konar,Large,Male,Young,,Bull Terrier
69784598,Cobbler,Large,Male,Young,,Australian Shepherd
69784599,Giblet,Large,Male,Young,,Greyhound
69784600,Rhubarb,Large,Male,Young,,Australian Shepherd
69784601,Pepper Jelly,Large,Male,Young,,Australian Shepherd
69784602,Snowy,Medium,Male,Young,,Ibizan Hound
69784603,Scooby,Medium,Male,Adult,,Bull Terrier
69784609,Cookie,Medium,Female,Young,,Boxer
69784611,Keegan,Medium,Male,Adult,,Parson Russell Terrier
69784613,Gigi,Medium,Female,Young,,Chihuahua
69784617,Jackie,Medium,Female,Young,,Bull Terrier
69784629,Violet,Large,Female,Adult,,Labrador Retriever
69784632,Whoopi,Medium,Female,Adult,,Labrador Retriever
69784637,Frito,Large,Male,Young,,Australian Shepherd
69784640,Fritter,Medium,Male,Adult,,Bulldog
69784641,Dove,Medium,Female,Young,,Labrador Retriever
69784646,Camila,Small,Female,Young,,Chihuahua
69784650,Jake (Woodstock),Small,Male,Young,,German Shepherd
69784651,Bonnie,Large,Female,Adult,,Ibizan Hound
69784652,Jewel,Large,Female,Adult,,Labrador Retriever
69784659,Sherlock Bones,Medium,Male,Baby,,Bull Terrier
69784664,Watson,Small,Male,Adult,,Chihuahua
69784666,Denali,Large,Female,Young,,Great Pyrenees
69784674,Bonnie,Large,Female,Adult,,American Staffordshire Terrier
69784710,Gizmo,Medium,Male,Young,,Chihuahua
69784711,Mickey,Medium,Male,Young,,Chihuahua
69784721,Dolly - AVAILABLE - *Foster Needed!*,Large,Female,Young,,Bull Terrier
69784722,Molly,Large,Female,Adult,,Great Pyrenees
69784725,Melvin (23-150 D),Small,Male,Adult,Brown,Cardigan Welsh Corgi
69784727,Red (23-152 D),Medium,Male,Senior,Tricolor,Ibizan Hound
69784733,Mimsy,Medium,Female,Young,,Ibizan Hound
69784734,Quill,Large,Male,Adult,,Bull Terrier
69784735,Tami,Medium,Female,Young,,Pointer
69784744,Gray in OR,Medium,Female,Baby,Apricot,Belgian Sheepdog
69784745,Lilac,Small,Female,Baby,,Bull Terrier
69784746,Charlie,Medium,Male,Young,,German Shepherd
69784747,Logan,Small,Male,Baby,,Bull Terrier
69784748,Drew,Small,Female,Baby,,Great Dane
69784749,Lotus,Small,Female,Baby,,Bull Terrier
69784750,Levi,Small,Male,Baby,,Bull Terrier
69784751,Lucas,Small,Male,Baby,,Bull Terrier
69784826,Bailey,Medium,Female,Baby,Gray,Parson Russell Terrier
69784827,Nala,Medium,Female,Adult,,Labrador Retriever
69784828,Atlas,Medium,Male,Adult,,Labrador Retriever
69784829,Casper,Medium,Male,Adult,,Labrador Retriever
69784830,Speck,Medium,Male,Baby,,Parson Russell Terrier
69784832,Blizten,Small,Male,Adult,,Beagle
69784833,Traveler,Medium,Male,Adult,,Golden Retriever
69784834,Albert,Medium,Male,Young,,Bull Terrier
69784835,Mayzie,Large,Female,Adult,,Ibizan Hound
69784836,Melvin,Large,Male,Young,,Australian Cattle Dog
69784839,Brooks,Medium,Male,Baby,,Cavalier King Charles Spaniel
69784840,Waylon,Medium,Male,Baby,,Cavalier King Charles Spaniel
69784847,Chase,Large,Male,Baby,,Labrador Retriever
69784855,Jack,Medium,Male,Baby,,Bull Terrier
69784869,CHILI,Medium,Male,Young,,Greyhound
69784871,BLANCHE,Large,Female,Adult,,Labrador Retriever
69784873,MALACHI,Medium,Male,Young,,Collie
69784878,Ellette - Silver Heart,Medium,Female,Senior,,Boxer
69784879,Zamboni,Medium,Male,Adult,Brindle,Boxer
69784883,Tuffles,Small,Female,Baby,Black,Schipperke
69784906,Vixen,Large,Female,Adult,Black,Labrador Retriever
69784907,Thor,Large,Male,Adult,Brown,Australian Shepherd
69784908,Emma,Medium,Female,Adult,,German Shepherd
69784909,Emma,Medium,Female,Adult,,German Shepherd
69784910,Vixen,Large,Female,Adult,Black,Labrador Retriever
69784911,Thor,Large,Male,Adult,Brown,Australian Shepherd
69784914,Percival aka Percy,Medium,Male,Young,Black,Poodle
69784920,Breezy 11301,Small,Female,Senior,Yellow,Chihuahua
69784928,Chaku ,Large,Male,Baby,Tricolor,American English Coonhound
69784931,Elder,Medium,Male,Baby,,Bull Terrier
69784932,Hyssop,Medium,Male,Baby,,Bull Terrier
69784933,Johnny,Small,Male,Young,Gray,Shih Tzu
69784934,Bagel,Large,Male,Baby,Brown,Pointer
69784935,Mandy,Small,Female,Adult,White,Shih Tzu
69784936,Benji,Medium,Male,Baby,Gray,Bull Terrier
69784937,Rudy,Small,Male,Adult,White,Finnish Spitz
69784939,Brody,Medium,Male,Baby,White,Bull Terrier
69784941,Brock,Medium,Male,Baby,Brindle,Bull Terrier
69784943,Rocky,Medium,Male,Baby,Tricolor,Collie
69784944,AMY,Medium,Female,Young,Yellow,Labrador Retriever
69784945,Ten-Hut! Sergeant Dr. Pepper,Small,Male,Baby,,Pug
69784947,Ollie,Small,Male,Adult,,Maltese
69784948,Mollie,Small,Female,Adult,,Maltese
69784962,Teeny-125# ;-) ,Extra Large,Female,Adult,Yellow,Mastiff
69784968,CECE,Medium,Male,Young,Apricot,Siberian Husky
69784975,Carol,Large,Female,Baby,Brown,Labrador Retriever
69784979,Arudy,Medium,Male,Baby,Brindle,American Staffordshire Terrier
69784980,Tonya,Medium,Female,Adult,Red,Basenji
69784987,Skittle,Small,Female,Young,White,Bichon Frise
69784989,Alilly,Small,Female,Baby,White,American Staffordshire Terrier
69785001,BEETHOVEN,Large,Male,Adult,,Saint Bernard
69785007,HOLLY,Small,Female,Baby,,American Staffordshire Terrier
69785011,JOLLY,Small,Female,Baby,,American Staffordshire Terrier
69785013,BRANCH,Small,Male,Adult,,Parson Russell Terrier
69785018,Molly,Medium,Female,Baby,Black,Labrador Retriever
69785025,Canelo,Large,Male,Young,,Doberman Pinscher
69785027,Rusty,Small,Male,Baby,Apricot,Dachshund
69785029,Layla,Small,Female,Adult,,Bichon Frise
69785030,A Suzy,Medium,Female,Young,Gray,American Staffordshire Terrier
69785066,Aki,Large,Male,Adult,,German Shepherd
69785074,Mariah,Medium,Female,Adult,Bicolor,Australian Cattle Dog
69785138,Bruno,Medium,Male,Young,,Affenpinscher
69785139,Dobie,Small,Male,Young,Apricot,Parson Russell Terrier
69785141,Kalie,Large,Female,Baby,Bicolor,German Shepherd
69785146,Sunday,Medium,Male,Adult,Yellow,Labrador Retriever
69785150,Pearl,Medium,Female,Young,Black,Labrador Retriever
69785151,Pearl,Medium,Female,Young,Black,Labrador Retriever
69785152,Swiss,Large,Female,Baby,Brown,Labrador Retriever
69785153,Barkley,Small,Male,Young,,Chihuahua
69785154,Missy,Medium,Female,Adult,Golden,American English Coonhound
69785159,Taki,Medium,Male,Adult,Brown,Australian Shepherd
69785163,Maggie,Small,Female,Baby,Tricolor,Parson Russell Terrier
69785164,Claude,Medium,Male,Adult,Brown,Siberian Husky
69785171,Percy ,Small,Male,Baby,Tricolor,Wire Fox Terrier
69785176,Oscar ,Small,Male,Baby,Apricot,Wire Fox Terrier
69785184,MOOCHIATO,Medium,Female,Young,,German Shepherd
69785185,HONEY BEE,Medium,Female,Young,,German Shepherd
69785186,ASTRID,Medium,Female,Adult,,Bull Terrier
69785188,DONNA,Medium,Female,Adult,,Bull Terrier
69785205,Ronan,Large,Male,Adult,Yellow,Bulldog
69785207,Bianca,Medium,Female,Baby,Yellow,Manchester Terrier
69785208,Waffles,Medium,Male,Baby,Tricolor,Beagle
69785211,May,Large,Female,Adult,Black,Labrador Retriever
69785212,Ethyl 11304,Small,Female,Senior,Yellow,Parson Russell Terrier
69785213,Alfie,Medium,Male,Young,Golden,Golden Retriever
69785218,Baby Darla - “MINI SMUSHMELLOW”,Medium,Female,Baby,Gray,Bulldog
69785219,Handsome,Small,Male,Baby,White,Cavalier King Charles Spaniel
69785221,Wanda,Medium,Female,Adult,Gray,Australian Shepherd
69785222,Peggy Sue,Small,Female,Adult,White,Cavalier King Charles Spaniel
69785229,Archer,Medium,Male,Adult,,Bull Terrier
69785232,Polka Dot,Large,Female,Adult,,Bull Terrier
69785234,Tequila,Large,Female,Senior,,Bull Terrier
69785240,Reggie,Extra Large,Male,Young,,Bulldog
69785241,Bruno,Large,Male,Young,,Labrador Retriever
69785242,Frieda,Large,Female,Adult,,German Shepherd
69785243,Storm,Large,Female,Young,,Bull Terrier
69785244,Barnaby,Medium,Male,Young,,Bull Terrier
69785245,Lyla,Large,Female,Senior,,Ibizan Hound
69785247,Marnie,Large,Female,Adult,,German Shepherd
69785250,Ari,Medium,Male,Baby,Black,Siberian Husky
69785252,Lady,Small,Female,Adult,Gray,Yorkshire Terrier
69785257,Canelita,Small,Female,Adult,White,Shih Tzu
69785260,Justin Timberlake,Large,Male,Adult,White,Great Pyrenees
69785310,Enzo,Small,Male,Baby,,Bull Terrier
69785311,Max Get My Cloak!,Medium,Male,Young,,Australian Shepherd
69785317,Jackie,Medium,Female,Baby,Tricolor,Siberian Husky
69785319,Tonic ,Medium,Male,Young,Black,Border Collie
69785332,Aleu,Large,Female,Adult,,Siberian Husky
69785333,Sal,Large,Male,Young,,German Shepherd
69785338,Kolbi ,Medium,Female,Adult,,Bull Terrier
69785339,Charles III $450,Medium,Male,Adult,,Australian Shepherd
69785341,Benji,Small,Male,Adult,White,Shih Tzu
69785342,Vance,Medium,Male,Baby,Bicolor,Siberian Husky
69785347,Blue,Large,Male,Senior,Gray,Bull Terrier
69785352,KODA - *IN DANGER* NEEDS IMMED FOSTER HOME,Large,Male,Young,Red,Bull Terrier
69785354,Bug,Medium,Female,Young,Black,Border Collie
69785359,Scruffy *SPECIAL NEEDS*,Medium,Male,Adult,,Affenpinscher
69785361,Cupcake,Small,Female,Adult,White,Boston Terrier
69785363,Chevy,Medium,Male,Young,Tricolor,Australian Shepherd
69785365,Bibbles,Medium,Male,Baby,Black,Labrador Retriever
69785366,Gracie,Medium,Female,Baby,,Cavalier King Charles Spaniel
69785367,Chip,Medium,Male,Young,Red,Australian Cattle Dog
69785386,Snow,Large,Female,Baby,,Great Pyrenees
69785388,Copper,Medium,Male,Young,White,Labrador Retriever
69785390,Holly,Medium,Female,Young,Black,Siberian Husky
69785398,54835176,Medium,Male,Baby,Yellow,Chihuahua
69785400,Daemon,Medium,Male,Young,White,Australian Shepherd
69785401,Chewie,Large,Male,Adult,Black,Siberian Husky
69785430,Fiona,Medium,Female,Young,Bicolor,Australian Shepherd
69785431,Spirit,Large,Male,Baby,White,Ibizan Hound
69785435,SASSY,Large,Female,Adult,,Bull Terrier
69785443,DELILAH,Medium,Female,Young,,Bull Terrier
69785462,Frankie,Medium,Male,Young,,French Bulldog
69785463,Stormy Stormy Night DFW,Large,Female,Baby,,Great Pyrenees
69785473,Lucy,Small,Female,Adult,White,West Highland White Terrier
69785487,Cypress,Medium,Male,Baby,,Bull Terrier
69785488,Beech,Medium,Male,Baby,,Bull Terrier
69785489,Oak,Medium,Male,Baby,,Bull Terrier
69785490,Acacia,Medium,Female,Baby,,Bull Terrier
69785491,Neegan,Medium,Male,Young,Black,Australian Shepherd
69785493,Goose,Large,Male,Baby,,Bull Terrier
69785494,Lord,Large,Male,Baby,,Bull Terrier
69785495,Piper,Large,Male,Baby,,Bull Terrier
69785496,Dancer,Large,Male,Baby,,Bull Terrier
69785497,Pear,Large,Male,Baby,,Bull Terrier
69785498,Goldie,Large,Female,Baby,,Bull Terrier
69785499,Frenchie,Large,Female,Baby,,Bull Terrier
69785500,Swan,Large,Female,Baby,,Bull Terrier
69785501,Turtle,Large,Male,Baby,,Bull Terrier
69785502,Drummer,Large,Male,Baby,,Bull Terrier
69785503,Maider,Large,Male,Baby,,Bull Terrier
69785504,Birdie,Large,Female,Baby,,Bull Terrier
69785509,Noelle,Medium,Female,Senior,,Ibizan Hound
69785513, Briggs,Large,Male,Baby,Black,Siberian Husky
69785514,Celia,Medium,Female,Adult,Gray,Golden Retriever
69785516,Grazia,Medium,Female,Baby,Black,Australian Shepherd
69785517,Dixie ,Small,Female,Young,,Dachshund
69785525,Eclipse,Medium,Female,Adult,Black,Parson Russell Terrier
69785527,Roscoe,Small,Male,Baby,Brown,Boxer
69785529,Maggie,Large,Female,Young,Black,Labrador Retriever
69785530,Chloe Rose DFW,Large,Female,Young,,Great Pyrenees
69785542,Franny,Small,Female,Baby,Brown,Boxer
69785543,Petey,Large,Male,Adult,White,Bull Terrier
69785552,Cherry,Medium,Female,Young,White,Parson Russell Terrier
69785553,Rio,Large,Male,Baby,Gray,German Shepherd
69785556,Thane,Medium,Male,Young,Tricolor,Bull Terrier
69785557,Mugsy,Large,Male,Adult,Apricot,Pug
69785561,54835152,Medium,Female,Young,Gray,Standard Schnauzer
69785562,54835150,Medium,Male,Young,Gray,Standard Schnauzer
69785563,54835151,Medium,Male,Young,Gray,Standard Schnauzer
69785565,Dancer*,Small,Male,Baby,Black,Bull Terrier
69785624,Carlos,Medium,Male,Adult,Tricolor,Australian Shepherd
69785635,Brook,Medium,Female,Young,Black,Flat-Coated Retriever
69785636,Tommy Boy - Courtesy Post,Medium,Male,Baby,Brindle,Parson Russell Terrier
69785638,Lee,Small,Male,Senior,,Parson Russell Terrier
69785641,Stella,Medium,Female,Adult,Black,Boston Terrier
69785653,Zoey,Medium,Female,Young,,Australian Shepherd
69785668,Holly,Medium,Female,Senior,,Ibizan Hound
69785671,Marisol,Small,Female,Baby,White,Bull Terrier
69785672,Noelle,Medium,Female,Senior,,Ibizan Hound
69785683,Noelle,Medium,Female,Senior,,Ibizan Hound
69785685,Noelle,Medium,Female,Senior,,Ibizan Hound
69785686,Noelle,Medium,Female,Senior,,Ibizan Hound
69785687,Zinnie,Small,Male,Baby,Black,Parson Russell Terrier
69785688,Noelle,Medium,Female,Senior,,Ibizan Hound
69785690,Noelle,Medium,Female,Senior,,Ibizan Hound
69785691,Noelle,Medium,Female,Senior,,Ibizan Hound
69785693,Noelle,Medium,Female,Senior,,Ibizan Hound
69785694,Misha,Medium,Female,Adult,Brindle,Parson Russell Terrier
69785695,Noelle,Medium,Female,Senior,,Ibizan Hound
69785697,Noelle,Medium,Female,Senior,,Ibizan Hound
69785706,Noelle,Medium,Female,Senior,,Ibizan Hound
69785707,Noelle,Medium,Female,Senior,,Ibizan Hound
69785708,Noelle,Medium,Female,Senior,,Ibizan Hound
69785709,Noelle,Medium,Female,Senior,,Ibizan Hound
69785711,Noelle,Medium,Female,Senior,,Ibizan Hound
69785712,Noelle,Medium,Female,Senior,,Ibizan Hound
69785713,Noelle,Medium,Female,Senior,,Ibizan Hound
69785714,Noelle,Medium,Female,Senior,,Ibizan Hound
69785715,Noelle,Medium,Female,Senior,,Ibizan Hound
69785718,Noelle,Medium,Female,Senior,,Ibizan Hound
69785719,Cashew,Large,Male,Adult,,Boxer
69785721,Noelle,Medium,Female,Senior,,Ibizan Hound
69785722,Charlito,Medium,Male,Young,Black,Miniature Pinscher
69785723,Noelle,Medium,Female,Senior,,Ibizan Hound
69785724,Noelle,Medium,Female,Senior,,Ibizan Hound
69785725,Noelle,Medium,Female,Senior,,Ibizan Hound
69785729,Noelle,Medium,Female,Senior,,Ibizan Hound
69785730,Noelle,Medium,Female,Senior,,Ibizan Hound
69785731,Noelle,Medium,Female,Senior,,Ibizan Hound
69785733,Noelle,Medium,Female,Senior,,Ibizan Hound
69785734,Noelle,Medium,Female,Senior,,Ibizan Hound
69785735,Noelle,Medium,Female,Senior,,Ibizan Hound
69785736,Noelle,Medium,Female,Senior,,Ibizan Hound
69785737,Noelle,Medium,Female,Senior,,Ibizan Hound
69785738,Noelle,Medium,Female,Senior,,Ibizan Hound
69785741,Boo Bear,Medium,Female,Young,Gray,Australian Cattle Dog
69785745,Prancer*,Small,Male,Baby,Black,Bull Terrier
69785746,Dasher*,Small,Male,Baby,Black,Bull Terrier
69785747,Cupid*,Small,Male,Baby,Black,Bull Terrier
69785748,Pastrami (Photos 11/21/2023),Medium,Male,Adult,Tricolor,Beagle
69785758,Augustus,Medium,Male,Young,Black,German Shepherd
69785759,Elsie,Small,Female,Young,Black,Tibetan Terrier
69785771,Ducky,Medium,Male,Baby,Tricolor,Ibizan Hound
69785782,Rainy,Medium,Female,Adult,Black,Border Collie
69785784,Sandwich (Photos 11/21/2023),Medium,Male,Adult,Brown,Beagle
69785793,Henry,Medium,Male,Young,Black,Parson Russell Terrier
69785796,Fendi,Small,Female,Adult,Gray,Standard Schnauzer
69785798,Laverne,Large,Female,Young,Black,German Shepherd
69785801,Rylen ,Medium,Male,Young,,Australian Cattle Dog
69785811,Silas,Large,Male,Adult,,Boxer
69785813,Una,Medium,Female,Adult,Yellow,Australian Cattle Dog
69785817,Pierre,Small,Male,Baby,Black,French Bulldog
69785820,Cletus,Large,Male,Baby,,Rottweiler
69785827,Riley,Large,Female,Young,Bicolor,Ibizan Hound
69785829,Stella,Small,Female,Baby,,French Bulldog
69785837,Cola,Medium,Male,Baby,Black,American Staffordshire Terrier
69785905,Ringo,Medium,Male,Young,,Labrador Retriever
69785906,Moonpie,Medium,Male,Young,,Labrador Retriever
69785907,Wolfie,Medium,Male,Young,,Labrador Retriever
69785913,Freddy,Medium,Male,Adult,Yellow,Australian Shepherd
69785914,Moon Rox,Medium,Female,Adult,,Siberian Husky
69785922,Homer,Medium,Male,Baby,Black,Poodle
69785924,Maxi-Matty Jin OS,Small,Male,Young,Yellow,Chihuahua
69785925,Mia TAF,Small,Female,Senior,Black,Chihuahua
69785933,Artemis ,Medium,Female,Adult,Red,Basenji
69785938,Marge,Medium,Female,Baby,Yellow,Poodle
69785945,Isaac,Large,Male,Adult,Black,Labrador Retriever
69785947,ROSCO,Large,Male,Adult,White,Bulldog
69785952,Lula,Medium,Female,Adult,,Boxer
69785954,Nugget,Small,Male,Baby,Yellow,Dachshund
69785960,GORDON,Large,Male,Adult,Brindle,Bull Terrier
69785965,Sayos,Medium,Male,Adult,Yellow,Labrador Retriever
69785970,Jazzy and Roxy,Medium,Female,Young,Brown,Doberman Pinscher
69785978,Shelby,Small,Female,Senior,Gray,Yorkshire Terrier
69785996,KAREN,Large,Female,Adult,,Bull Terrier
69785997,CUPCAKE,Medium,Female,Baby,,Siberian Husky
69786012,HILLARY,Medium,Female,Adult,,Australian Cattle Dog
69786015,Betty,Small,Female,Baby,Apricot,Poodle
69786019,Baby Bany,Medium,Male,Baby,Gray,Australian Cattle Dog
69786021,Mary,Large,Female,Young,,Great Pyrenees
69786022,William,Large,Male,Young,,Great Pyrenees
69786023,Emmy,Large,Female,Adult,,Boxer
69786024,Leek,Large,Male,Adult,,Boxer
69786029,Beau,Large,Male,Adult,,Great Pyrenees
69786030,Bonnie,Large,Female,Adult,,Great Pyrenees
69786031,Rocco,Medium,Male,Young,,Beagle
69786034,Cloud,Large,Male,Baby,,Australian Shepherd
69786035,Goofy,Large,Male,Adult,Black,Mastiff
69786058,Benny,Small,Male,Young,Apricot,Shih Tzu
69786069,Libby,Medium,Female,Adult,White,Boxer
69786073,Leo,Medium,Male,Baby,,Australian Shepherd
69786074,Taurus,Medium,Male,Baby,,Australian Shepherd
69786075,Sagittarius,Medium,Female,Baby,,Australian Shepherd
69786076,Capricorn,Medium,Female,Baby,,Australian Shepherd
69786078,Eden,Medium,Male,Baby,,Beagle
69786079,Nelson,Large,Male,Baby,,Golden Retriever
69786080,Neil,Large,Male,Baby,,Golden Retriever
69786081,Ellis,Medium,Female,Baby,,Beagle
69786082,Nathaniel,Large,Male,Baby,,Golden Retriever
69786083,Eli,Medium,Male,Baby,,Beagle
69786084,Noel,Large,Female,Baby,,Golden Retriever
69786085,Eileen,Medium,Female,Baby,,Beagle
69786086,Elisha,Medium,Male,Baby,,Beagle
69786087,Nash,Large,Male,Baby,,Golden Retriever
69786088,Evelyn,Medium,Female,Baby,,Beagle
69786089,Robinson,Small,Male,Adult,,Labrador Retriever
69786090,54835346,Large,Male,Adult,,Golden Retriever
69786095,Charlie Brown,Large,Male,Baby,Black,German Shepherd
